"station"	"year"	"lon"	"lat"	"month"	"year_month"	"depth"	"bot_sal"	"bot_sal_var"	"bot_T"	"bot_T_var"	"bot_oxy"	"bot_oxy_var"
"1848"	1436	2018	17.70717	61.4349	"05"	"2018.05"	58	5.12789572305038	0.148772929596643	2.74614688612185	0.664341784866341	397.719584015341	12.6628988855102
"1849"	1436	2020	17.70717	61.4349	"05"	"2020.05"	58	5.363970403065	0.151092280254184	3.21643874929446	0.497400466388205	388.057086112572	9.51272964284568
"1850"	1437	2016	17.80938	61.58083	"06"	"2016.06"	64	4.91431740995009	0.132213438173757	4.09654247843022	0.603742111473736	395.238011143447	6.21022810926219
"1851"	1437	2018	17.80938	61.58083	"05"	"2018.05"	64	5.0719463428188	0.156060341617476	3.52766987187379	0.875322186693436	411.641254845738	13.4518918823201
"1852"	1437	2020	17.80938	61.58083	"05"	"2020.05"	64	5.22543800415441	0.185857664008678	3.16334160571065	0.448650329390298	406.198545764756	14.7198255566867
"1853"	1438	2016	17.69635	61.48012	"06"	"2016.06"	54.1	4.94203423268075	0.132284201750614	4.02954649153655	0.729137354833367	392.922598906668	6.39676733033754
"1854"	1438	2018	17.69635	61.48012	"05"	"2018.05"	54.1	5.08338330365302	0.140625768038432	3.04722456457561	0.973467648732513	411.017186035199	14.9634416020188
"1855"	1438	2020	17.69635	61.48012	"05"	"2020.05"	54.1	5.26395600774316	0.184666501010146	3.37797999423051	0.587201648872516	402.954181190132	13.4906746272817
"1856"	1439	2015	17.35883	61.95317	"05"	"2015.05"	7.5	4.56395190990728	0.4872073458447	6.38091938453334	4.74649629192509	404.291696625324	28.2497439615598
"1857"	1439	2017	17.35883	61.95317	"05"	"2017.05"	7.5	4.63850875230256	0.189455030748061	6.62773022110862	5.06476273840101	414.629429405128	32.5742655411453
"1858"	1439	2019	17.35883	61.95317	"05"	"2019.05"	7.5	4.12178128604251	0.289109873656819	6.27131407746179	4.58709919799379	416.964904936523	31.3006306816843
"1859"	144	2012	15.75875	56.07357	"05"	"2012.05"	10.8	7.09304189682007	0.404100133903727	8.23726654052734	4.9939675152492	376.849151611328	33.3632738811236
"1860"	144	2014	15.75875	56.07357	"05"	"2014.05"	10.8	7.07339906692505	0.309720861459788	10.1255435943604	5.7766983160433	371.846893310547	41.6076118675356
"1861"	144	2016	15.75875	56.07357	"05"	"2016.05"	10.8	7.18150568008423	0.373540396823611	11.8870897293091	5.23256294142977	362.6982421875	37.9328598219353
"1862"	1440	2015	17.36467	61.927	"05"	"2015.05"	27	4.46302716678107	0.555633661743043	6.89004207991119	5.42621830807441	407.831675707174	32.2735887196469
"1863"	1440	2017	17.36467	61.927	"05"	"2017.05"	27	4.58312306955239	0.230730702611731	7.10250158845726	5.86889349306064	419.03057604874	37.6149285558393
"1864"	1440	2019	17.36467	61.927	"05"	"2019.05"	27	4.00755853992936	0.344316641230866	6.7807569532571	5.31372983508737	418.247862383748	34.7862593747954
"1865"	1441	2015	17.39517	61.98567	"05"	"2015.05"	6	4.87715410081456	0.288357937382079	4.43896136242201	1.42307043230769	396.072597485915	10.101574332773
"1866"	1441	2017	17.39517	61.98567	"05"	"2017.05"	6	4.81193529299531	0.130155078598718	3.64526661572552	2.0300126634729	410.232513767412	18.6380736863924
"1867"	1441	2019	17.39517	61.98567	"05"	"2019.05"	6	4.67439651194359	0.081394636193468	3.975029175442	1.98228956631467	416.304767322554	22.0156295681346
"1868"	1442	2015	17.38967	61.788	"05"	"2015.05"	11.9	4.93853704316674	0.291958976302645	4.79020934809354	2.19624093118561	407.110099809493	11.8951411109024
"1869"	1442	2019	17.38967	61.788	"05"	"2019.05"	11.9	4.65135325585309	0.117898282351104	5.228371336028	2.39746772945552	422.917335464873	25.0674478132751
"1870"	1443	2015	17.4965	61.98567	"05"	"2015.05"	11	4.94334662430855	0.303080024734794	3.72749135745966	1.47628116636916	402.889826170241	8.60693169388414
"1871"	1443	2017	17.4965	61.98567	"05"	"2017.05"	11	4.81163300831143	0.11191116967689	3.81179268317625	1.93848224103651	409.007982916707	16.4406352343476
"1872"	1443	2019	17.4965	61.98567	"05"	"2019.05"	11	4.6507575712148	0.0872381189456213	3.85194983907882	2.04832549182746	417.518077370387	20.6265097006698
"1873"	1444	2005	22.53067	65.7675	"06"	"2005.06"	9.9	2.21774360720814	0.25819894506669	9.71390548929899	5.46930175634037	337.328766275786	45.586859943512
"1874"	1444	2006	22.53067	65.7675	"06"	"2006.06"	9.9	2.35221796545091	0.256360407639907	6.09864501634064	5.67142729156754	326.088144612618	43.1123159682284
"1875"	1444	2009	22.53067	65.7675	"06"	"2009.06"	9.9	2.14351628743913	0.243805230276431	8.56800141842221	5.47184007127071	333.479713200742	53.5141150306363
"1876"	1444	2010	22.53067	65.7675	"06"	"2010.06"	9.9	2.16588808445881	0.299472663210527	9.61895815166543	5.93736211995693	340.534421859641	68.8007400132406
"1877"	1444	2011	22.53067	65.7675	"06"	"2011.06"	9.9	1.71629762428188	0.423551732541527	13.4255478152259	6.18557154530655	362.868525772261	40.0297947253754
"1878"	1444	2012	22.53067	65.7675	"05"	"2012.05"	9.9	2.51407145233475	0.310501774783081	2.9573913832117	5.43170144843096	427.933590221633	37.529138038991
"1879"	1444	2013	22.53067	65.7675	"06"	"2013.06"	9.9	2.04794010019979	0.316573056437081	9.61452799094298	5.3923791340172	362.751432386816	28.5868579132209
"1880"	1444	2015	22.53097	65.7673	"06"	"2015.06"	9.9	2.03719354811029	0.311283911069619	8.97047711807221	5.58249008740602	408.842336823164	33.8127510031302
"1881"	1444	2017	22.53097	65.7673	"06"	"2017.06"	9.9	2.51652686812454	0.22709516655009	7.80892428520397	5.41212346203126	423.544506685458	40.7604762086526
"1882"	1444	2018	22.53097	65.7673	"06"	"2018.06"	9.9	2.34489134514169	0.175484883251535	7.41498086846055	5.55841205887768	401.695843874434	36.3920255521721
"1883"	1444	2019	22.53097	65.7673	"06"	"2019.06"	9.9	2.10374328378937	0.268243198232985	12.5680267088648	6.01917093228555	397.833136702075	43.4534584756334
"1884"	1444	2020	22.53097	65.7673	"06"	"2020.06"	9.9	2.17393630689997	0.185917759156252	12.618343798685	3.81183203628809	411.571608510097	16.0919879959329
"1885"	1445	2008	22.48083	65.75716	"06"	"2008.06"	10.3	2.31068927838126	0.195203944055101	10.7007042431464	5.57224663327472	317.111232717627	50.3453790664179
"1886"	1445	2011	22.48083	65.75716	"06"	"2011.06"	10.3	1.77301457913578	0.420310390496588	13.4977135825385	6.42390573173644	364.243969730336	37.305552968466
"1887"	1445	2012	22.48083	65.75716	"05"	"2012.05"	10.3	2.39791378762415	0.305962434479567	3.21118227073666	5.60824713282572	431.965157209139	39.38644733465
"1888"	1445	2013	22.48083	65.75716	"06"	"2013.06"	10.3	2.05731475423761	0.326235318676748	10.3127060823288	5.58796723681063	365.569694515701	29.2521775544789
"1889"	1445	2016	22.48083	65.75717	"06"	"2016.06"	10.3	2.06781736265275	0.32065345001077	9.03674440685402	6.45700710758221	393.179554509519	42.294891255662
"1890"	1445	2017	22.48083	65.75717	"06"	"2017.06"	10.3	2.51096738525463	0.225876903433111	8.05303277835185	5.63125330337017	421.569186336259	42.1050466767611
"1891"	1445	2019	22.48083	65.75717	"06"	"2019.06"	10.3	2.13009588765275	0.27264093046923	12.629388164453	6.21036153960235	398.628900723257	46.1556434778812
"1892"	1445	2020	22.48083	65.75717	"06"	"2020.06"	10.3	2.17541838465799	0.182708443571234	12.7607646444866	3.90931041773966	410.082912939051	16.548369496616
"1893"	1446	2008	22.43183	65.77583	"06"	"2008.06"	8.3	2.06178410936379	0.168363582429763	12.8473329123003	6.40056744097477	336.088962056087	38.5811682612077
"1894"	1446	2011	22.43183	65.77583	"06"	"2011.06"	8.3	1.8123010691914	0.387618248712651	14.4058035229361	7.03075154990653	356.978042197374	41.8517853901564
"1895"	1446	2012	22.43183	65.77583	"05"	"2012.05"	8.3	2.06475463508684	0.310054070143596	4.04373263674459	6.04645918238297	433.061917084272	45.2203824494797
"1896"	1446	2014	22.43183	65.77583	"06"	"2014.06"	8.3	2.26591643067421	0.183448532240549	11.1290849370204	7.01518711259082	391.721575346794	46.9050232236204
"1897"	1446	2015	22.43183	65.776	"06"	"2015.06"	8.3	1.70348719518439	0.333024501286522	10.1702201342998	6.47131452671993	399.700663423509	41.9613675266723
"1898"	1446	2016	22.43183	65.776	"06"	"2016.06"	8.3	1.76779571198874	0.289800126152216	10.5691708555495	6.79128473362893	384.41460133487	47.819814879938
"1899"	1446	2017	22.43183	65.776	"06"	"2017.06"	8.3	2.24062834410861	0.24130063472856	8.61676037083776	6.12235187334277	408.93219291785	45.1449983469629
"1900"	1446	2018	22.43183	65.776	"06"	"2018.06"	8.3	1.87442545679643	0.190358699353855	9.60643241035973	6.44888205202238	386.464356536175	38.6767662999689
"1901"	1446	2019	22.43183	65.776	"06"	"2019.06"	8.3	1.79002141761359	0.269676883070675	13.8761752168863	6.55570466859607	398.845735034101	51.8044471956711
"1902"	1447	2007	22.4575	65.7955	"06"	"2007.06"	6.6	1.956796912317	0.305680609421391	9.64997218507298	6.12592498025161	384.472671982167	41.8099637451179
"1903"	1447	2010	22.4575	65.7955	"06"	"2010.06"	6.6	2.01692500435473	0.310051668825613	12.9199865834379	6.90350746677445	360.4503428378	49.5712964634759
"1904"	1447	2012	22.4575	65.7955	"05"	"2012.05"	6.6	2.21186205816601	0.317391512191068	4.22908937315056	6.07420759942189	436.328407657589	45.0148148269489
"1905"	1447	2013	22.4575	65.7955	"06"	"2013.06"	6.6	1.69054554453589	0.322398304562326	12.4082528319303	6.52837778440555	358.865808857889	38.1352347681409
"1906"	1447	2014	22.4575	65.7955	"06"	"2014.06"	6.6	2.42683322629498	0.209433940496522	11.1162647821065	7.08663934591052	397.962761767802	47.1324610754201
"1907"	1447	2015	22.45742	65.79552	"06"	"2015.06"	6.6	1.71648068372102	0.350070265819543	10.0924589285988	6.524355323587	397.664747218867	41.5994143484187
"1908"	1447	2016	22.45742	65.79552	"06"	"2016.06"	6.6	1.83653220389309	0.281494781360848	10.3336742515677	6.82245629107504	389.820574723184	49.3606067092636
"1909"	1447	2017	22.45742	65.79552	"06"	"2017.06"	6.6	2.36019185691795	0.249993459575936	8.28755787592244	6.17311994332565	413.726310660147	46.5622728184615
"1910"	1447	2018	22.45742	65.79552	"06"	"2018.06"	6.6	1.92061154430768	0.177235844453886	9.849532152501	6.55161449479547	389.608226676922	39.0776902296423
"1911"	1447	2019	22.45742	65.79552	"06"	"2019.06"	6.6	1.8252903003385	0.297329848540454	13.9054059178642	6.56701734205614	398.742813652273	51.6867131009904
"1912"	1447	2020	22.45742	65.79552	"06"	"2020.06"	6.6	1.83033028242421	0.20009242350468	13.3029042576809	4.15311092701217	402.98839593015	14.8033117925559
"1913"	1448	2005	22.41567	65.808	"06"	"2005.06"	6.4	1.90818081473443	0.208952252154092	12.2439978165628	6.73219703354842	352.11951575409	36.1440481911585
"1914"	1448	2006	22.41567	65.808	"06"	"2006.06"	6.4	2.02407261398324	0.205490580920113	7.65292164096679	6.82998055840758	343.464532874975	30.3913543657671
"1915"	1448	2007	22.41567	65.808	"06"	"2007.06"	6.4	1.92879740183769	0.305178001278425	10.362467173409	6.29051190438209	378.239408953701	41.036660926928
"1916"	1448	2008	22.41567	65.808	"06"	"2008.06"	6.4	1.99743842600005	0.177577191152346	13.6328420173612	6.70946997172259	342.699655049196	36.5958986382481
"1917"	1448	2009	22.41567	65.808	"06"	"2009.06"	6.4	1.98161774987952	0.248537423969455	12.4997378059886	6.83506188602845	355.019475123141	39.4260204474617
"1918"	1448	2010	22.41567	65.808	"06"	"2010.06"	6.4	2.02989028671648	0.31031989066921	13.8734370092899	7.02936312907008	361.245014767266	50.4633144845912
"1919"	1448	2011	22.41567	65.808	"06"	"2011.06"	6.4	1.83489203717678	0.375069691399924	14.7080180818946	7.23229702095855	353.920414731874	43.7257722287071
"1920"	1448	2012	22.41567	65.808	"05"	"2012.05"	6.4	1.96863048227772	0.327000771183087	4.32815545419389	6.17030865455788	431.650129869665	47.2545007693934
"1921"	1448	2013	22.41567	65.808	"06"	"2013.06"	6.4	1.53005817730937	0.339285482072097	13.0194331662609	6.71171768826203	352.311073683365	41.4642392499571
"1922"	1448	2014	22.41567	65.808	"06"	"2014.06"	6.4	2.1792329958915	0.183135068339742	12.0258141482706	7.19336993872973	388.62772938877	48.5721546806049
"1923"	1448	2015	22.41567	65.808	"06"	"2015.06"	6.4	1.51801356788402	0.350952027495508	10.2941740627441	6.61083985369117	396.69541204378	43.4253729034576
"1924"	1448	2016	22.41567	65.808	"06"	"2016.06"	6.4	1.64139276946859	0.288745821214149	10.9336813100532	6.8800358363771	379.384695497501	49.8141911042656
"1925"	1448	2017	22.41567	65.808	"06"	"2017.06"	6.4	2.15519451726812	0.258604045648599	8.87081506384698	6.25938749810787	404.425878793827	45.9253641018137
"1926"	1448	2019	22.41567	65.808	"06"	"2019.06"	6.4	1.65650801551389	0.280960886760072	13.9784589117105	6.64733887496797	398.937321045327	53.6956082390788
"1927"	1448	2020	22.41567	65.808	"06"	"2020.06"	6.4	1.8209486941381	0.19419315297242	13.3298335215154	4.16420182099657	403.355813186735	13.3679561431396
"1928"	1449	2005	22.3735	65.807	"06"	"2005.06"	8	1.90131318281456	0.206010251518162	12.5165875326852	6.93310165339433	350.505424427493	38.5161724025251
"1929"	1449	2006	22.3735	65.807	"06"	"2006.06"	8	1.99738777722106	0.195569588710024	8.10572602207866	7.02158380497915	341.570753838883	31.5971822273162
"1930"	1449	2007	22.3735	65.807	"06"	"2007.06"	8	1.8945774068521	0.30359331197957	11.1735670205347	6.48196069926481	371.355724591111	39.9091645833271
"1931"	1449	2008	22.3735	65.807	"06"	"2008.06"	8	1.98854904502382	0.173608499042462	13.8576281320844	6.87709716056969	345.468854186296	39.2139524428603
"1932"	1449	2009	22.3735	65.807	"06"	"2009.06"	8	1.9955964000521	0.239860724508232	13.3629635741173	7.07818111291097	353.156538682552	41.2466463214209
"1933"	1449	2010	22.3735	65.807	"06"	"2010.06"	8	2.0439021115455	0.315006736170457	14.5010358390318	7.12178715330224	362.897671220491	52.0972740081468
"1934"	1449	2011	22.3735	65.807	"06"	"2011.06"	8	1.85062616983935	0.370217461457042	14.8038592994783	7.30068670991547	352.957924252661	44.5433730562265
"1935"	1449	2012	22.3735	65.807	"05"	"2012.05"	8	1.87870459392266	0.346388634794671	4.34970215256732	6.31133096432829	429.71985475044	49.4998223483013
"1936"	1449	2013	22.3735	65.807	"06"	"2013.06"	8	1.4352780614455	0.353600131503195	13.8601158793486	6.93909294416508	347.582752871842	43.9938795820216
"1937"	1449	2014	22.3735	65.807	"06"	"2014.06"	8	1.7574871227241	0.207998069640468	12.4784954178237	7.32476857164903	386.102273440948	50.1423782732626
"1938"	1449	2015	22.3735	65.80708	"06"	"2015.06"	8	1.40296704936422	0.356060232086883	10.547920996919	6.72031678047334	396.614726253182	45.0240255099986
"1939"	1449	2016	22.3735	65.80708	"06"	"2016.06"	8	1.44490712010864	0.293403756986001	11.6009789752209	6.96718079415042	371.687403014333	51.4496792428602
"1940"	1449	2018	22.3735	65.80708	"06"	"2018.06"	8	1.68509872054588	0.23656716809646	10.2356025667594	6.86793761313726	379.758980918883	39.4222691557254
"1941"	1449	2019	22.3735	65.80708	"06"	"2019.06"	8	1.50684825344196	0.278338471091355	14.0573528579703	6.68982958787046	395.138003495446	57.2131863535278
"1942"	1449	2020	22.3735	65.80708	"06"	"2020.06"	8	1.7125787647293	0.224051054709528	13.4253455658293	4.19861763564519	402.324166797165	12.7619527803975
"1943"	145	2012	15.74728	56.06923	"05"	"2012.05"	11.7	7.09304189682007	0.404100133903727	8.23726654052734	4.9939675152492	376.849151611328	33.3632738811236
"1944"	145	2014	15.74728	56.06923	"05"	"2014.05"	11.7	7.07339906692505	0.309720861459788	10.1255435943604	5.7766983160433	371.846893310547	41.6076118675356
"1945"	145	2016	15.74728	56.06923	"05"	"2016.05"	11.7	7.18150568008423	0.373540396823611	11.8870897293091	5.23256294142977	362.6982421875	37.9328598219353
"1946"	1450	2009	22.40433	65.74717	"06"	"2009.06"	8.4	1.94577995621476	0.249353132744184	12.8187436435696	6.93687664686463	352.873276989791	41.1752920957179
"1947"	1450	2010	22.40433	65.74717	"06"	"2010.06"	8.4	1.95415894579697	0.332095394454489	13.8640766342226	6.93796400826266	358.546523976991	51.7045695278248
"1948"	1450	2013	22.40433	65.74717	"06"	"2013.06"	8.4	1.39994489970192	0.358535794563211	13.4761509799012	6.79068490428089	349.356128459128	42.2246727293636
"1949"	1450	2015	22.40448	65.74728	"06"	"2015.06"	8.4	1.43160960119703	0.353088461548245	10.2718321569884	6.63279260636798	396.703543889008	43.907218901211
"1950"	1450	2017	22.40448	65.74728	"06"	"2017.06"	8.4	2.07880397888258	0.26224858343955	9.04128601518153	6.28646463763417	400.318927652469	45.7364376495708
"1951"	1450	2018	22.40448	65.74728	"06"	"2018.06"	8.4	1.70443496522823	0.237444137918549	10.1575363491999	6.7506443329595	380.704248662568	39.7836547451211
"1952"	1450	2019	22.40448	65.74728	"06"	"2019.06"	8.4	1.6156804843146	0.275425072010701	13.9899345534834	6.68428042882502	398.865760936037	54.4694375182428
"1953"	1450	2020	22.40448	65.74728	"06"	"2020.06"	8.4	1.76239885478404	0.212541337447907	13.3529493311342	4.19355852183713	402.756023830069	13.4241651740839
"1954"	1451	2010	22.44333	65.72984	"06"	"2010.06"	12	2.07637020413065	0.314885291976435	11.5344335103147	6.39742957000734	344.408265565287	48.1835671151065
"1955"	1451	2011	22.44333	65.72984	"06"	"2011.06"	12	1.86967817997058	0.396873478363193	13.6154406306184	6.60301815751574	364.909780947087	38.7544380232896
"1956"	1451	2012	22.44333	65.72984	"05"	"2012.05"	12	2.19903730810443	0.296220927191939	3.53424226894039	5.79903129784817	433.177709647469	42.581733879216
"1957"	1451	2016	22.44333	65.72983	"06"	"2016.06"	12	1.95240842021643	0.303237582634685	9.90237135409826	6.54154488511395	388.535369642337	44.1341377681594
"1958"	1451	2017	22.44333	65.72983	"06"	"2017.06"	12	2.40177090883078	0.214034836389926	8.42909378713894	5.84454107571959	413.587272003126	42.7065820923798
"1959"	1451	2019	22.44333	65.72983	"06"	"2019.06"	12	2.02543854346968	0.260677040277334	13.4306459362561	6.37377469279639	396.021883332426	48.6441976203283
"1960"	1452	2015	22.4377	65.83117	"06"	"2015.06"	6.2	1.47059488296509	0.357353831235891	10.3414463996887	6.63538592552997	397.562530517578	44.0351622956732
"1961"	1452	2016	22.4377	65.83117	"06"	"2016.06"	6.2	1.62767320871353	0.29641750894297	11.1713600158691	6.89745897793596	375.835815429688	50.0188115457015
"1962"	1452	2018	22.4377	65.83117	"06"	"2018.06"	6.2	1.71485620737076	0.227277509799925	10.0507979393005	6.71999611497036	381.472259521484	39.8728352802352
"1963"	1452	2019	22.4377	65.83117	"06"	"2019.06"	6.2	1.59965264797211	0.285539630746458	13.9935922622681	6.67526106071221	399.055541992188	54.1273446374071
"1964"	1452	2020	22.4377	65.83117	"06"	"2020.06"	6.2	1.8619213104248	0.185072896926148	13.3546757698059	4.18037763610289	404.039199829102	13.3647408338468
"1965"	1453	2015	22.48083	65.78095	"06"	"2015.06"	8.7	1.98826222518636	0.322845667326608	9.22441042271457	6.06927352997292	405.128353708515	38.0154808690084
"1966"	1453	2016	22.48083	65.78095	"06"	"2016.06"	8.7	2.04314849882581	0.292168555820515	9.41369671732405	6.55113789876447	391.429513387409	44.593638222373
"1967"	1453	2017	22.48083	65.78095	"06"	"2017.06"	8.7	2.44994259147229	0.229374271511727	7.96759688655614	5.78645765409729	420.579086526207	43.3952322905901
"1968"	1453	2018	22.48083	65.78095	"06"	"2018.06"	8.7	2.15280643744121	0.165087312571782	8.52227080084042	6.00477465726687	395.867443294239	37.4274755676035
"1969"	1453	2019	22.48083	65.78095	"06"	"2019.06"	8.7	2.00722147725218	0.269869578225363	12.7317749045561	6.30006306992568	398.685967824552	47.4100994983853
"1970"	1453	2020	22.48083	65.78095	"06"	"2020.06"	8.7	2.03386964651183	0.176473482297398	12.9906057431882	3.97068358487427	407.773980741023	15.5064554632252
"1971"	1454	2015	18.67467	60.26317	"05"	"2015.05"	14	4.53309283975402	0.119202210753732	5.98784530144621	4.42103025593359	412.147736591884	36.5777116729242
"1972"	1454	2016	18.67467	60.26317	"05"	"2016.05"	14	4.59528315026837	0.112164386893925	5.67420444750967	4.26119066741924	420.317520077995	32.6143193330202
"1973"	1454	2017	18.67467	60.26317	"05"	"2017.05"	14	4.46919967691298	0.146503398913484	5.70301301809996	4.30185448848692	419.945655807507	35.6008471902489
"1974"	1454	2018	18.67467	60.26317	"05"	"2018.05"	14	4.80108035026302	0.130713873041325	4.49521337420156	3.39767527653258	422.258273851606	29.6328918680918
"1975"	1454	2019	18.67467	60.26317	"05"	"2019.05"	14	4.65276267502267	0.138443724793593	4.69312350322137	3.84671309159286	425.922256075882	31.8717084810307
"1976"	1454	2020	18.67467	60.26317	"05"	"2020.05"	14	4.7984787160291	0.173340322304595	7.05314597956159	2.94472861860327	394.149546583265	16.5624279630772
"1977"	1455	2015	18.65633	60.22733	"05"	"2015.05"	18.2	4.41613205450035	0.0979353210325706	6.73578357950739	4.98711270121285	405.797583719537	40.2512991591207
"1978"	1455	2016	18.65633	60.22733	"05"	"2016.05"	18.2	4.53154531201119	0.0911907784716754	6.16099499321852	4.94792363666916	419.205837397957	36.1056846081072
"1979"	1455	2017	18.65633	60.22733	"05"	"2017.05"	18.2	4.41300746560601	0.135619331737113	6.31646170214756	4.9547233940831	416.563077027844	39.6200680417695
"1980"	1455	2018	18.65633	60.22733	"05"	"2018.05"	18.2	4.66621294267396	0.127484931802021	5.74141158516881	4.20518558551931	426.417284623885	33.1259655658242
"1981"	1455	2019	18.65633	60.22733	"05"	"2019.05"	18.2	4.57060177202258	0.164750358198652	5.68661640564915	4.57696380704162	421.264042725345	39.189025626539
"1982"	1455	2020	18.65633	60.22733	"05"	"2020.05"	18.2	4.63255653184584	0.165923147773566	7.52965320903408	3.24009719679843	394.771238808236	16.4262689849101
"1983"	1456	2015	18.56433	60.27017	"05"	"2015.05"	8.6	4.28978490829468	0.0936773773783827	7.9246392250061	6.34305451475702	396.012603759766	49.3301781728538
"1984"	1456	2016	18.56433	60.27017	"05"	"2016.05"	8.6	4.44476175308228	0.112031089800832	6.91376543045044	6.78994646790185	412.973022460938	48.0401214499475
"1985"	1456	2017	18.56433	60.27017	"05"	"2017.05"	8.6	4.37390279769898	0.119078966577561	6.89436864852905	6.52001448142683	413.051635742188	50.0341161653017
"1986"	1456	2018	18.56433	60.27017	"05"	"2018.05"	8.6	4.46174478530884	0.19363744068375	7.88017272949219	6.6369744463719	429.418731689453	48.8520835813186
"1987"	1456	2019	18.56433	60.27017	"05"	"2019.05"	8.6	4.44775152206421	0.199582393259006	7.74913454055786	6.58396988324641	410.088836669922	66.1328712279952
"1988"	1456	2020	18.56433	60.27017	"05"	"2020.05"	8.6	4.40280437469482	0.15010324100304	8.61649417877197	4.12745333840382	396.548767089844	18.0318347194353
"1989"	1457	2015	18.63617	60.26067	"05"	"2015.05"	15.6	4.34473546431695	0.0876868025742561	7.43253223694705	5.83013207206537	400.23043292534	45.6295448798557
"1990"	1457	2016	18.63617	60.26067	"05"	"2016.05"	15.6	4.47723452474405	0.100992003789387	6.56269073193749	6.11286529737714	414.927184859975	42.9263548871084
"1991"	1457	2017	18.63617	60.26067	"05"	"2017.05"	15.6	4.39283337472522	0.120893176775191	6.5928978711615	5.94037854267463	415.065717231436	45.5653361133534
"1992"	1457	2018	18.63617	60.26067	"05"	"2018.05"	15.6	4.54276221914288	0.167034940986619	7.01847204469606	5.73445973690807	427.841854056833	42.4017139777303
"1993"	1457	2019	18.63617	60.26067	"05"	"2019.05"	15.6	4.49926924783984	0.183062829316855	6.99453826560866	5.85905623361498	414.177103520285	55.0738580102055
"1994"	1457	2020	18.63617	60.26067	"05"	"2020.05"	15.6	4.48539339114509	0.144972532783631	8.17678410573825	3.81758736231	395.822480310764	17.4890906077361
"1995"	1458	2015	18.552	60.29883	"05"	"2015.05"	33.6	4.28978490829468	0.0936773773783827	7.9246392250061	6.34305451475702	396.012603759766	49.3301781728538
"1996"	1458	2016	18.552	60.29883	"05"	"2016.05"	33.6	4.44476175308228	0.112031089800832	6.91376543045044	6.78994646790185	412.973022460938	48.0401214499475
"1997"	1458	2017	18.552	60.29883	"05"	"2017.05"	33.6	4.37390279769898	0.119078966577561	6.89436864852905	6.52001448142683	413.051635742188	50.0341161653017
"1998"	1458	2018	18.552	60.29883	"05"	"2018.05"	33.6	4.46174478530884	0.19363744068375	7.88017272949219	6.6369744463719	429.418731689453	48.8520835813186
"1999"	1458	2019	18.552	60.29883	"05"	"2019.05"	33.6	4.44775152206421	0.199582393259006	7.74913454055786	6.58396988324641	410.088836669922	66.1328712279952
"2000"	1458	2020	18.552	60.29883	"05"	"2020.05"	33.6	4.40280437469482	0.15010324100304	8.61649417877197	4.12745333840382	396.548767089844	18.0318347194353
"2001"	1459	2015	18.52517	60.30183	"05"	"2015.05"	7.9	4.60237598419189	0.137512728524558	8.40741539001465	6.28393066611692	389.057403564453	50.8588027534316
"2002"	1459	2016	18.52517	60.30183	"05"	"2016.05"	7.9	4.55802536010742	0.18439262258066	8.54945468902588	6.54107090538028	398.940155029297	52.512584383844
"2003"	1459	2017	18.52517	60.30183	"05"	"2017.05"	7.9	4.58566093444824	0.131981127232082	8.11453151702881	6.72927739678059	399.801849365234	55.7490105853361
"2004"	1459	2018	18.52517	60.30183	"05"	"2018.05"	7.9	4.7247109413147	0.236635462926319	11.0166215896606	7.13120833437979	406.986877441406	55.2863022357495
"2005"	1459	2019	18.52517	60.30183	"05"	"2019.05"	7.9	4.46192121505737	0.147019032441857	8.832594871521	6.45888322231905	407.690734863281	55.5631168617132
"2006"	1459	2020	18.52517	60.30183	"05"	"2020.05"	7.9	4.97096347808838	0.175864820970804	7.23043632507324	5.01593637215408	399.673828125	21.7416030569698
"2007"	146	2012	15.7514	56.0624	"05"	"2012.05"	15.6	7.09304189682007	0.404100133903727	8.23726654052734	4.9939675152492	376.849151611328	33.3632738811236
"2008"	146	2014	15.7514	56.0624	"05"	"2014.05"	15.6	7.07339906692505	0.309720861459788	10.1255435943604	5.7766983160433	371.846893310547	41.6076118675356
"2009"	146	2016	15.7514	56.0624	"05"	"2016.05"	15.6	7.18150568008423	0.373540396823611	11.8870897293091	5.23256294142977	362.6982421875	37.9328598219353
"2010"	1460	2015	18.5985	60.27167	"05"	"2015.05"	35.4	4.28978490829468	0.0936773773783827	7.9246392250061	6.34305451475702	396.012603759766	49.3301781728538
"2011"	1460	2016	18.5985	60.27167	"05"	"2016.05"	35.4	4.44476175308228	0.112031089800832	6.91376543045044	6.78994646790185	412.973022460938	48.0401214499475
"2012"	1460	2017	18.5985	60.27167	"05"	"2017.05"	35.4	4.37390279769897	0.119078966577561	6.89436864852905	6.52001448142683	413.051635742188	50.0341161653017
"2013"	1460	2018	18.5985	60.27167	"05"	"2018.05"	35.4	4.46174478530884	0.19363744068375	7.88017272949219	6.6369744463719	429.418731689453	48.8520835813186
"2014"	1460	2019	18.5985	60.27167	"05"	"2019.05"	35.4	4.44775152206421	0.199582393259006	7.74913454055786	6.58396988324641	410.088836669922	66.1328712279952
"2015"	1460	2020	18.5985	60.27167	"05"	"2020.05"	35.4	4.40280437469482	0.150103241003041	8.61649417877197	4.12745333840382	396.548767089844	18.0318347194353
"2016"	1461	2015	18.63333	60.24433	"05"	"2015.05"	24.7	4.29679261719507	0.0916333518875909	7.85592132711523	6.0156957978304	396.828463325129	47.0970912304232
