"station"	"year"	"lon"	"lat"	"non_NIS_Di"	"overall_Di"	"ratio_NISvsNAT"	"ratio_sp"	"non_NIS_Di_nw"	"overall_Di_nw"	"nbsp"	"sing.sp"	"FRic"	"FEve"	"FDiv"	"FDis"	"RaoQ"	"richness"	"Shannon"	"Simpson"	"Eveness"	"Mya.arenaria"	"Mya.arenaria_relab"	"mean_NIS_Di"	"Mya.arenaria_nw"	"Polydora.cornuta"	"Polydora.cornuta_relab"	"Polydora.cornuta_nw"	"Streblospio.benedicti"	"Streblospio.benedicti_relab"	"Streblospio.benedicti_nw"	"Marenzelleria"	"Marenzelleria_relab"	"Marenzelleria_nw"	"Potamopyrgus.antipodarum"	"Potamopyrgus.antipodarum_relab"	"Potamopyrgus.antipodarum_nw"
"1916"	"567"	2012	15.84058	55.86286	0.251252543180446	0.252875044014271	5.64993926208488	10	0.251540759522933	0.252962371322527	10	10	0.000719955655149968	0.855375449745971	0.824297954790137	2.89762259743097	9	10	1.46625507276768	0.705899704845552	0.636786487165656	NA	NA	0.267477551518703	NA	NA	NA	NA	NA	NA	NA	0.267477551518703	5.64993926208488	0.265756877518873	NA	NA	NA
"1917"	"552"	2012	17.27263	58.51466	0.236564667112692	0.233800550739501	2.59515126796478	14.2857142857143	0.2732029790939	0.273658807866892	7	7	0.268481817158382	0.907048380755428	0.862233206910265	2.40043482117062	6	7	0.899314021607501	0.42625418161613	0.462155984973969	NA	NA	0.217215852500353	NA	NA	NA	NA	NA	NA	NA	0.217215852500353	2.59515126796478	0.276393780504841	NA	NA	NA
"1918"	"647"	2007	18.79062	57.30927	0.237714538316471	0.227838473978239	2.17264931725567	12.5	0.269571536073955	0.268835057668032	8	8	0.0365833753115183	0.832301445374168	0.884725054077278	2.61904652492164	7	8	0.859423248615786	0.396588822431409	0.413295219600892	0.158706023610614	2.17264931725567	0.158706023610614	0.26367970882657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1919"	"139"	2012	14.87802	56.15163	0.264786600605893	0.261115125915353	4.34830817604276	18.1818181818182	0.264154205513482	0.264260694468167	11	11	0.00113749333480023	0.940405570542848	0.89679564719085	3.12572174984221	10	11	1.0852790087392	0.584550757233057	0.452596500377045	0.20803987333041	0.178547793437781	0.24459348980792	0.260206453297661	NA	NA	NA	NA	NA	NA	0.28114710628543	4.16976038260498	0.269273336230833	NA	NA	NA
"1920"	"1652"	2012	16.55548	58.64085	0.199771142477682	0.198549162365043	12.6033833020634	12.5	0.205689822374383	0.211216004606354	8	8	0.0154488640562814	0.830335183826351	0.862018112137714	2.59441753041134	7	8	1.31457509046613	0.628512124661532	0.632176987963882	NA	NA	0.189995301576573	NA	NA	NA	NA	NA	NA	NA	0.189995301576573	12.6033833020634	0.249899280230146	NA	NA	NA
"1921"	"709"	2013	16.85011	58.198	0.186797973867412	0.185806416856467	5.20137892838266	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	0.465305092589211	0.194047584436959	0.259691716762451	NA	NA	0.180848631801745	NA	NA	NA	NA	NA	NA	NA	0.180848631801745	5.20137892838266	0.236546070069218	NA	NA	NA
"1922"	"103"	2005	16.8405	58.12067	0.229420043855695	0.235088054490261	0.594542250071913	28.5714285714286	0.279306882721961	0.285843785143308	7	7	0.225366445430969	0.888756457813986	0.903717587978114	2.42616610524785	6	7	0.440035083364349	0.197762032044346	0.226133299925474	NA	NA	0.249258081076675	NA	NA	NA	NA	NA	NA	NA	0.178901276134105	0.502570438624397	0.295848779463805	0.319614886019245	0.091971811447516	0.308523302929546
"1923"	"497"	2012	17.7525997161865	58.7688179016113	0.231232782141053	0.231232782141053	0	0	0.255624121725162	0.255624121725162	8	8	0.147727745635436	0.951953275772101	0.871723235379841	2.58592302921188	7	8	0.658001864645686	0.326458608071551	0.316432009006674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1924"	"568"	2009	15.77284	55.85697	0.247989830927648	0.245333024141075	0.165066299731419	12.5	0.277505788482983	0.278788773084034	8	8	0.129519512391472	0.928979511078389	0.858956336118193	2.58785867106299	7	8	0.725810251787163	0.384091648852565	0.349040950293237	NA	NA	0.226735376635066	NA	NA	NA	NA	NA	NA	NA	0.226735376635066	0.165066299731419	0.287769665291395	NA	NA	NA
"1925"	"466"	2007	14.35833	55.68267	0.232695921330788	0.232695921330788	0	0	0.262341363214109	0.262341363214109	10	10	0.012911038004212	0.942834600392061	NA	2.90743166855382	9	10	0.917547928587556	0.413656777298663	0.398486002267335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1926"	"659"	2017	17.62225	58.8032266666667	0.179249062164756	0.179249062164756	0	0	0.201664459501309	0.201664459501309	5	5	0.193925216205407	0.700406362760555	0.829417593351084	1.93934976253973	4	5	0.564225023058829	0.277740410278546	0.350572717779153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1927"	"626"	2008	19.41451	59.54388	0.361824047637307	0.361824047637307	98.0948260951043	50	0.361824047637307	0.361824047637307	NA	NA	NA	NA	NA	NA	NA	2	0.0943253495135269	0.0373775405763341	0.136082713973283	NA	NA	0.361824047637307	NA	NA	NA	NA	NA	NA	NA	0.361824047637307	98.0948260951043	0.361824047637307	NA	NA	NA
"1928"	"441"	2015	14.27983	55.67383	0.283588470033925	0.283588470033925	0	0	0.283333949048736	0.283333949048736	7	7	0.421280253871089	0.95568473645918	0.907362244629261	2.43391374573056	6	7	0.959421234993575	0.574911787903726	0.493044982297538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1929"	"712"	2007	16.78655	58.25433	0.17364475600959	0.181380073231105	2.02599571571439	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	1.11970664867453	0.606772677079419	0.624920179245342	NA	NA	0.220056659338679	NA	NA	NA	NA	NA	NA	NA	0.220056659338679	2.02599571571439	0.236546070069218	NA	NA	NA
"1930"	"679"	2017	15.8699	55.912	0.207601267991515	0.207601267991515	0	0	0.237947733689406	0.237947733689406	8	8	0.150766419062737	0.940511836929803	0.868475170633788	2.60326987018461	7	8	0.788365120072348	0.365379964961999	0.37912348304607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1931"	"579"	2017	18.88269	57.20875	0.210809937201296	0.216638898294041	35.6668143818143	14.2857142857143	0.194816740707422	0.205208264979234	7	7	0.0495858896762864	0.823058022987949	0.834953248244664	2.38960751540484	6	7	1.42932518514816	0.730423385132608	0.734527843354976	NA	NA	0.251612664850514	NA	NA	NA	NA	NA	NA	NA	0.251612664850514	35.6668143818143	0.267557410610107	NA	NA	NA
"1932"	"626"	2012	19.41451	59.54388	0.361824047637307	0.361824047637307	94.9674626898208	50	0.361824047637307	0.361824047637307	NA	NA	NA	NA	NA	NA	NA	2	0.199472172475816	0.0955854598479147	0.287777514026207	NA	NA	0.361824047637307	NA	NA	NA	NA	NA	NA	NA	0.361824047637307	94.9674626898208	0.361824047637307	NA	NA	NA
"1933"	"572"	2007	15.8936	55.95257	0.256747755149914	0.256747755149914	0	0	0.264180674444588	0.264180674444588	8	8	0.0666382398670139	0.940694141564484	0.830867694879633	2.57135320024896	7	8	0.960970015575538	0.544339373737859	0.462128891971273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1934"	"566"	2007	15.84427	55.83293	0.212001893202887	0.212001893202887	0	0	0.248454404700653	0.248454404700653	5	5	0.999971190020832	0.843261442018009	0.874773623289656	1.96829851366491	4	5	0.119879676302763	0.043300982509185	0.0744854308306044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1935"	"712"	2012	16.78655	58.25433	0.217343237182342	0.220115056274784	69.3390949003395	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	0.942714355336252	0.476951079688153	0.526138899515571	NA	NA	0.233974151736997	NA	NA	NA	NA	NA	NA	NA	0.233974151736997	69.3390949003395	0.236546070069218	NA	NA	NA
"1936"	"1477"	2019	19.32695	59.962	0.193423686483829	0.207729794429166	18.2658442594012	16.6666666666667	0.210997749549935	0.219098247497975	6	6	0.0560165388672336	0.749309617009076	0.855356216338969	2.19667943063218	5	6	1.13215973422146	0.598088627124142	0.631870378622431	NA	NA	0.279260334155856	NA	NA	NA	NA	NA	NA	NA	0.279260334155856	18.2658442594012	0.259600737238176	NA	NA	NA
"1937"	"587"	2012	19.1738	57.37564	0.205242051751749	0.205242051751749	0	0	0.226972314739546	0.226972314739546	4	4	1.87994283038684	0.886209270562725	0.923954132118593	1.72367172761873	3	4	0.0487726258271642	0.0138764449020196	0.0351820127059914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1938"	"512"	2006	17.590404510498	58.7697334289551	0.288537944695788	0.28650325516178	0.00249759960287217	8.33333333333333	0.281181687104735	0.283681613569445	12	12	0.0020696374461241	0.851212503008801	0.891110348880554	3.2847353516475	11	12	0.995250164077063	0.513751623190236	0.400518129790498	0.264121670287694	0.00249759960287217	0.264121670287694	0.311180804681249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1939"	"1422"	2018	18.92983	60.57513	0.216729574580763	0.22749346502311	26.0165285611616	14.2857142857143	0.21984744425096	0.230773530377885	7	7	0.0595548384156696	0.822220646035181	0.878955444727472	2.4106633011453	6	7	1.01004823782477	0.528553527749323	0.519062115131637	NA	NA	0.292076807677193	NA	NA	NA	NA	NA	NA	NA	0.292076807677193	26.0165285611616	0.296330047139438	NA	NA	NA
"1940"	"596"	2009	17.29018	58.54897	0.235739446346405	0.231744566259676	3.82206074957314	11.1111111111111	0.256282105457733	0.261334867936228	9	9	0.0554481317212933	0.935734334725814	NA	2.78914154872107	8	9	0.559106702558477	0.245634689168182	0.254460426269354	NA	NA	0.199785525565841	NA	NA	NA	NA	NA	NA	NA	0.199785525565841	3.82206074957314	0.30175696776419	NA	NA	NA
"1941"	"573"	2007	13.50002	55.25006	0.187754925870489	0.187754925870489	0	0	0.226441982216759	0.226441982216759	10	10	0.00376893605604283	0.863301984855004	0.863357688647296	2.94274328322623	9	10	0.407346953942207	0.153153094396666	0.176908534317199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1942"	"506"	2009	17.8140258789063	58.7439498901367	0.199385527720489	0.199385527720489	0	0	0.244268922174885	0.244268922174885	6	6	0.0557410864646929	0.775028477508768	0.840606475487332	2.17639410755712	5	6	0.160704703869151	0.0586268974429079	0.0896910029661443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1943"	"1422"	2020	18.92983	60.57513	0.231631070730148	0.240628840014591	42.9274615527042	14.2857142857143	0.222249249987175	0.232577406781174	7	7	0.0370001468816437	0.815870532222505	0.876896731355454	2.41268518788196	6	7	1.18629531256355	0.627582450597444	0.609635194687414	NA	NA	0.294615455721246	NA	NA	NA	NA	NA	NA	NA	0.294615455721246	42.9274615527042	0.29454634754517	NA	NA	NA
"1944"	"658"	2014	17.762865	58.7931516666667	0.210164282237477	0.210164282237477	0	0	0.233795974807952	0.233795974807952	7	7	0.0240217803023276	0.822940746313856	0.836995078120437	2.37080476934067	6	7	0.433672547284877	0.178383751857347	0.222863603180966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1945"	"520"	2009	17.22197	58.53101	0.193297288114549	0.191939760745165	3.78286568151132	12.5	0.208051983785291	0.212543680485195	8	8	0.0210855799674279	0.822725418218289	0.891657707504995	2.61508761554124	7	8	0.603847456864149	0.248941190114356	0.290389243823773	NA	NA	0.182437069159477	NA	NA	NA	NA	NA	NA	NA	0.182437069159477	3.78286568151132	0.24398555738452	NA	NA	NA
"1946"	"531"	2012	15.72563	55.74985	0.256276910639228	0.256276910639228	0	0	0.282098102334936	0.282098102334936	7	7	0.270303105261003	0.854335901833828	0.838502297479994	2.390929054697	6	7	0.692530603160946	0.352169761896749	0.355890329004734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1947"	"572"	2012	15.8936	55.95257	0.223683035059279	0.221651405871363	15.4420828177378	10	0.246259977394941	0.248608068092581	10	10	0.00140394397712995	0.853742537275465	0.857575532532546	2.91338118202075	9	10	0.957029435871803	0.453134175824125	0.415632603018106	NA	NA	0.203366743180125	NA	NA	NA	NA	NA	NA	NA	0.203366743180125	15.4420828177378	0.269740884371344	NA	NA	NA
"1948"	"508"	2016	17.5760879516602	58.8260917663574	0.192981854444724	0.192981854444724	0	0	0.233959772656517	0.233959772656517	4	4	2.28355630438003	0.893452654235355	0.868454536831322	1.70429503233251	3	4	0.110680481544361	0.0411592667505657	0.0798390909236263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1949"	"568"	2017	15.77284	55.85697	0.235041341587773	0.235046177821754	0.0544269924821376	10	0.264149738329877	0.264963845250773	10	10	0.00801572132692168	0.924632398674912	0.846121809576593	2.9179224533115	9	10	1.12097211412335	0.574473108593842	0.486832003531192	NA	NA	0.235089703927581	NA	NA	NA	NA	NA	NA	NA	0.235089703927581	0.0544269924821376	0.272290807538838	NA	NA	NA
"1950"	"1460"	2018	18.5985	60.27167	0.225574198685483	0.220028612990009	11.122941061665	12.5	0.253923582391498	0.256172157505311	8	8	0.118185419252702	0.896926139953023	0.854210809227026	2.57312938213826	7	8	0.712333488175131	0.338888722911446	0.342559996949799	NA	NA	0.18120951312169	NA	NA	NA	NA	NA	NA	NA	0.18120951312169	11.122941061665	0.271912183301999	NA	NA	NA
"1951"	"658"	2019	17.762865	58.7931516666667	0.236185075587746	0.236185075587746	0	0	0.269769869375358	0.269769869375358	10	10	0.000412605598892791	0.863054918851607	0.869245126268767	2.95444002621345	9	10	0.681155634322351	0.285275186610086	0.295822133303506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1952"	"709"	2012	16.85011	58.198	0.189966029992973	0.189123973208344	9.5943063881762	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	0.996760618532046	0.465855953215033	0.556302693330529	NA	NA	0.1849136892852	NA	NA	NA	NA	NA	NA	NA	0.1849136892852	9.5943063881762	0.236546070069218	NA	NA	NA
"1953"	"47"	2006	18.20833	58.835	0.182511313439502	0.186944025841391	11.8238166738216	14.2857142857143	0.204596404767597	0.210533940834731	7	7	0.0347453910865944	0.79415002527837	0.870304034673019	2.41123634965537	6	7	1.33859307047479	0.678189051483184	0.68790076002463	NA	NA	0.213540300252725	NA	NA	NA	NA	NA	NA	NA	0.213540300252725	11.8238166738216	0.246159157237536	NA	NA	NA
"1954"	"45"	2018	18.05004	58.88332	0.20859556882334	0.206163463088615	1.49420166056138	14.2857142857143	0.245707874263456	0.246790132816312	7	7	0.0340601437706501	0.765120418057671	0.76951927343324	2.37261088120851	6	7	0.6051318579258	0.317163366994957	0.310976258703196	NA	NA	0.19157082868026	NA	NA	NA	NA	NA	NA	NA	0.19157082868026	1.49420166056138	0.253283684133447	NA	NA	NA
"1955"	"515"	2010	17.6194171905518	58.7330627441406	0.215969927740089	0.215969927740089	0	0	0.251239072481231	0.251239072481231	6	6	0.480226727893016	0.951406493815132	0.906565277098244	2.19373319420337	5	6	0.243187644540491	0.0890803403732692	0.135725608664016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1956"	"574"	2014	13.63352	55.22505	0.283977773957941	0.283977773957941	0	0	0.258271174141863	0.258271174141863	5	5	1.31958373691844	0.897976599066927	0.855299864605642	1.96043862525435	4	5	0.336010675324227	0.149635474242327	0.20877517096391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1957"	"536"	2018	13.2667	55.22481	0.177634504668589	0.177634504668589	0	0	0.213626214459505	0.213626214459505	6	6	0.377091364030944	0.861468718199169	0.851170787272005	2.17416028518901	5	6	0.82897147390288	0.401078405204356	0.462657788693047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1958"	"80"	2018	18.89527	60.3799	0.191336658545628	0.194324143004327	0.603732549171864	14.2857142857143	0.204596404767597	0.210533940834731	7	7	0.0347453910865944	0.79415002527837	0.870304034673019	2.41123634965537	6	7	1.44139426246901	0.724763340260775	0.740730122184094	NA	NA	0.212249049756518	NA	NA	NA	NA	NA	NA	NA	0.212249049756518	0.603732549171864	0.246159157237536	NA	NA	NA
"1959"	"510"	2007	17.6527500152588	58.7814483642578	0.221538030808285	0.231300551495439	0.0199404212613488	11.1111111111111	0.259846685633196	0.263130902006112	9	9	0.0368739613870258	0.957106950397721	0.881047644172194	2.78819219166681	8	9	0.456968383938183	0.197079129159442	0.207975274194404	NA	NA	0.309400716992667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.309400716992667	0.0199404212613488	0.289404632989436
"1960"	"504"	2011	17.5778484344482	58.8029098510742	0.281917976691758	0.281917976691758	0	0	0.270344391109249	0.270344391109249	14	14	0.0444094128674042	0.863288733194736	0.907010924645062	3.57711825761469	13	14	1.0902409194053	0.583870561094754	0.413117557989634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1961"	"521"	2009	17.26334	58.53755	0.252667136528031	0.249686727190064	0.900744663724754	7.69230769230769	0.267902372215164	0.269456549048889	13	13	0.0180068945193654	0.904275097171493	0.909637963863732	3.43636829571318	12	13	0.730498156796876	0.352873650202264	0.284800226044163	NA	NA	0.21392181513446	NA	NA	NA	NA	NA	NA	NA	0.21392181513446	0.900744663724754	0.288106671053578	NA	NA	NA
"1962"	"624"	2014	19.28087	59.56072	0.188543592035567	0.192077967260975	23.2774030787266	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	1.34136558597212	0.703851200728064	0.74863038762118	NA	NA	0.209749843388017	NA	NA	NA	NA	NA	NA	NA	0.209749843388017	23.2774030787266	0.236546070069218	NA	NA	NA
"1963"	"503"	2019	17.7187652587891	58.7587928771973	0.249852114288557	0.249852114288557	0	0	0.262126908759209	0.262126908759209	9	9	0.00339562209686844	0.864523515256572	0.84772486867263	2.75427516746938	8	9	0.78653171491241	0.38570285488643	0.357966009949676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1964"	"131"	2016	14.68889	56.13088	0.272803875938428	0.258554239834549	24.8741815451337	18.1818181818182	0.299762048083015	0.294746435367928	11	11	0.00134545711661627	0.917426494039637	0.888981236631303	3.12857149160862	10	11	1.50862339271525	0.720179394030813	0.629144821222601	0.183450199520839	22.1167281433668	0.194430877367095	0.263212664953412	NA	NA	NA	NA	NA	NA	0.20541155521335	2.75745340176687	0.281139691346653	NA	NA	NA
"1965"	"520"	2012	17.22197	58.53101	0.220747953841676	0.216687516906111	26.7804593738782	14.2857142857143	0.247665233341308	0.250091169888754	7	7	0.019681741233776	0.761510994987082	0.832711802821148	2.37622414188024	6	7	1.19177414962142	0.601636216171114	0.612450759969565	NA	NA	0.192324895292727	NA	NA	NA	NA	NA	NA	NA	0.192324895292727	26.7804593738782	0.264646789173425	NA	NA	NA
"1966"	"701"	2018	19.03758	59.46093	0.169132273617509	0.175633562462849	0.698361610050721	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	0.995612473820321	0.572978776878997	0.555661901566096	NA	NA	0.208140006689547	NA	NA	NA	NA	NA	NA	NA	0.208140006689547	0.698361610050721	0.236546070069218	NA	NA	NA
"1967"	"584"	2011	19.1168	57.43341	0.201263049484964	0.198818926669416	15.0135445296797	14.2857142857143	0.234471861953156	0.237252234919388	7	7	0.521098547426738	0.888636660947411	0.886531894246262	2.41421015826851	6	7	0.749335499377691	0.367827767186075	0.385082271009004	NA	NA	0.184154189776128	NA	NA	NA	NA	NA	NA	NA	0.184154189776128	15.0135445296797	0.253934472716777	NA	NA	NA
"1968"	"1427"	2016	18.93963	60.62165	0.258484333352875	0.270829109483562	36.0427120363611	33.3333333333333	0.239153529017802	0.268777126131273	3	3	1.86679733173932	0.658119027502615	NA	1.37477934169398	2	3	0.714221849686993	0.476400187945753	0.650112744099077	NA	NA	0.295518661744936	NA	NA	NA	NA	NA	NA	NA	0.295518661744936	36.0427120363611	0.328024320358215	NA	NA	NA
"1969"	"498"	2018	17.6703567504883	58.7971992492676	0.266306590886936	0.266306590886936	0	0	0.276188244580069	0.276188244580069	10	10	0.00630207193699047	0.911852383877193	0.882850788921567	2.9636282000204	9	10	0.835970006020381	0.489626383761031	0.36305716065128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1970"	"446"	2016	14.31417	55.79233	0.222493160847364	0.213146531615278	54.3271568858283	20	0.252568412291637	0.250460736250977	10	10	0.00701842881491638	0.899763951824096	0.867099732019991	2.93684557449741	9	10	1.15345335022435	0.608738261387128	0.500938425135255	0.153502996401186	53.9124168921016	0.175760014686932	0.225020343100845	NA	NA	NA	NA	NA	NA	0.198017032972678	0.41473999372661	0.259039721075832	NA	NA	NA
"1971"	"573"	2016	13.50003	55.25006	0.19487653249121	0.190429447943984	1.24742466397588	9.09090909090909	0.239027872545087	0.240214627519331	11	11	0.0052918397156543	0.938104229696301	0.867454078869692	3.08837434421566	10	11	0.507681802601003	0.193947071942618	0.211719756221269	0.145958602471723	1.24742466397588	0.145958602471723	0.252082177261765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1972"	"522"	2007	17.29368	58.55025	0.260591559978296	0.260676481397476	1.28920350507393	9.09090909090909	0.260306762167395	0.263434314842669	11	11	0.00168906675500748	0.894158957438609	0.899596443545088	3.12815372933649	10	11	0.924376247124602	0.51580105979497	0.385494836914143	NA	NA	0.261525695589281	NA	NA	NA	NA	NA	NA	NA	0.261525695589281	1.28920350507393	0.294709841595415	NA	NA	NA
"1973"	"577"	2009	13.16669	55.29098	0.248507452742979	0.248507452742979	0	0	0.262341363214109	0.262341363214109	10	10	0.012911038004212	0.942834600392061	0.833348769801474	2.90743166855382	9	10	0.943805660526071	0.472042239043865	0.409889590355526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1974"	"137"	2014	15.06207	56.16511	0.311049547992092	0.316424851251266	0.0248375178133679	11.1111111111111	0.279578333275621	0.281739218224135	9	9	0.0245012997773642	0.911850783352217	0.868132161755037	2.77885545386812	8	9	0.62807771188247	0.35247166066659	0.285850485362727	NA	NA	0.359427277324663	NA	NA	NA	NA	NA	NA	NA	0.359427277324663	0.0248375178133679	0.299026297812253	NA	NA	NA
"1975"	"636"	2014	19.32116	59.45368	0.188314776097318	0.186911796723281	4.98221963780503	20	0.201116922053057	0.212929804273217	5	5	0.176208561072855	0.699115163611043	0.827873305780815	1.95283107695396	4	5	0.34862396697851	0.146167942209123	0.216612249708505	NA	NA	0.181299879227134	NA	NA	NA	NA	NA	NA	NA	0.181299879227134	4.98221963780503	0.26018133315386	NA	NA	NA
"1976"	"571"	2008	15.72533	55.97934	0.263189569893813	0.264572360463496	0.814285590119836	8.33333333333333	0.249072720138986	0.251792382218283	12	12	0.0107050603449746	0.908362604938553	0.857969172076493	3.23540137220275	11	12	0.868890787987353	0.525940198415878	0.34966737606078	NA	NA	0.279783056730001	NA	NA	NA	NA	NA	NA	NA	0.279783056730001	0.814285590119836	0.281708665090551	NA	NA	NA
"1977"	"484"	2007	14.3205	55.673	0.205063086220523	0.205063086220523	0	0	0.258074728165867	0.258074728165867	8	8	0.172144343513702	0.92524029197816	0.845642796559102	2.568832384567	7	8	0.147236000564192	0.0492268094998562	0.0708055492847613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1978"	"80"	2009	18.89517	60.37983	0.196230821342008	0.196624055929989	5.29784805852489	14.2857142857143	0.204596404767597	0.210533940834731	7	7	0.0347453910865944	0.79415002527837	0.870304034673019	2.41123634965537	6	7	1.3475209842841	0.646639384251963	0.692488800132055	NA	NA	0.198983463457877	NA	NA	NA	NA	NA	NA	NA	0.198983463457877	5.29784805852489	0.246159157237536	NA	NA	NA
"1979"	"511"	2013	17.6913795471191	58.7739715576172	0.177098711196812	0.177098711196812	0	0	0.201664459501309	0.201664459501309	5	5	0.193925216205407	0.700406362760555	0.829417593351084	1.93934976253973	4	5	0.83194422561481	0.459444044423403	0.516916010979625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1980"	"514"	2010	17.6000213623047	58.7510833740234	0.246720392074798	0.246720392074798	0	0	0.257536841876866	0.257536841876866	10	10	0.00629845979096487	0.936866333835896	0.897501117372808	2.97001792901889	9	10	0.733474395206555	0.398865858089856	0.318543882455532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1981"	"514"	2012	17.6000213623047	58.7510833740234	0.259731833765584	0.259731833765584	0	0	0.260795911097465	0.260795911097465	12	12	0.00219045238102467	0.905412307701829	0.893769058055573	3.28663257034205	11	12	1.07720818894763	0.571870411202649	0.433500465315077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1982"	"581"	2011	18.98561	57.26964	0.19812272984925	0.200372784982459	8.97670879155888	12.5	0.209323313286485	0.217442955136686	8	8	0.0242135092100208	0.844027835145936	0.850290846487396	2.59840067555693	7	8	1.1657626928244	0.577991265777844	0.560613351930378	NA	NA	0.216123170914922	NA	NA	NA	NA	NA	NA	NA	0.216123170914922	8.97670879155888	0.27428044808809	NA	NA	NA
"1983"	"707"	2011	16.9152	58.20266	0.268649256569886	0.265956839769561	4.68067782344756	27.2727272727273	0.262510264848214	0.268297306105598	11	11	5.87734360465946e-06	0.806165132141169	0.897277899364594	3.1308224277597	10	11	1.05338518391973	0.577822125353522	0.439295742340916	0.211276981532645	3.05874016379125	0.25877706163536	0.289341832167059	NA	NA	NA	NA	NA	NA	0.274079135106678	1.36008620983883	0.306980937243935	0.290975068266759	0.261851449817478	0.254865478964872
"1984"	"542"	2007	19.83614	59.52044	0.187689245921378	0.186901847348131	2.72221795494447	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	0.689309215926193	0.319725757138045	0.384710798388116	NA	NA	0.1829648544819	NA	NA	NA	NA	NA	NA	NA	0.1829648544819	2.72221795494447	0.236546070069218	NA	NA	NA
"1985"	"536"	2008	13.2667	55.22481	0.180615542666218	0.180615542666218	0	0	0.211160859374862	0.211160859374862	6	6	0.976461005800192	0.882008908647612	0.847332394899428	2.17193287836877	5	6	0.305108312354767	0.113032660460647	0.170284191374312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
